PaymentID,LoanID,AmountPaid,PaymentDate,RemainingBalance
3942,612,14419.32,2026-09-02,161768.99
3943,612,43749.52,2028-11-08,118019.47
3944,612,30032.52,2030-05-25,87986.95
3945,613,54847.9,2025-04-24,187727.63
3946,613,11632.07,2026-04-30,176095.56
3947,613,31690.56,2026-05-06,144405.0
3948,613,24923.13,2026-05-16,119481.87
3949,613,24137.18,2026-07-11,95344.69
3950,613,19204.16,2026-08-29,76140.53
3951,614,28742.06,2025-07-09,107730.81
3952,614,16766.15,2032-05-25,90964.66
3953,614,25115.77,2032-08-20,65848.89
3954,615,24235.27,2023-10-12,167544.1
3955,615,33093.13,2023-10-25,134450.97
3956,615,29852.96,2023-11-08,104598.01
3957,615,19307.28,2024-08-05,85290.73
3958,615,25114.21,2024-08-15,60176.52
3959,616,72126.7,2021-04-06,198866.86
3960,616,40394.01,2023-11-24,158472.85
3961,616,38588.26,2023-12-01,119884.59
3962,616,28281.9,2023-12-11,91602.69
3963,616,23643.33,2025-03-02,67959.36
3964,616,13534.09,2025-04-17,54425.27
3965,616,10870.8,2026-05-19,43554.47
3966,616,11756.19,2028-02-04,31798.28
3967,617,24157.54,2022-05-01,135912.33
3968,617,34434.81,2022-07-17,101477.52
3969,617,7495.48,2023-12-06,93982.04
3970,617,25660.51,2024-12-15,68321.53
3971,617,5388.2,2026-08-08,62933.33
3972,617,8000.08,2027-06-14,54933.25
3973,617,14130.08,2027-09-16,40803.17
3974,617,7875.0,2027-11-21,32928.17
3975,617,3141.64,2028-03-10,29786.53
3976,618,22905.98,2022-09-18,125861.79
3977,618,9933.4,2023-02-26,115928.39
3978,618,30691.58,2023-04-26,85236.81
3979,618,13507.3,2023-06-04,71729.51
3980,618,16343.82,2023-07-06,55385.69
3981,618,9192.21,2023-09-08,46193.48
3982,618,6118.53,2023-11-04,40074.95
3983,618,9943.03,2023-12-16,30131.92
3984,618,7943.17,2024-02-27,22188.75
3985,618,1302.52,2024-04-30,20886.23
3986,619,30323.29,2023-12-29,80082.92
3987,619,13164.28,2024-05-14,66918.64
3988,619,4711.14,2024-07-22,62207.5
3989,619,9401.95,2024-07-30,52805.55
3990,619,8595.85,2024-08-23,44209.7
3991,619,8169.5,2024-08-29,36040.2
3992,620,47693.72,2022-12-24,123310.4
3993,620,36893.77,2023-05-31,86416.63
3994,620,17485.8,2023-07-05,68930.83
3995,621,282.2,2022-02-22,5128.6
3996,621,777.0,2022-04-07,4351.6
3997,621,1225.86,2022-04-25,3125.74
3998,621,645.01,2022-07-30,2480.73
3999,621,404.09,2022-08-11,2076.64
4000,621,537.99,2022-10-13,1538.65
4001,621,350.06,2023-01-26,1188.59
4002,622,33170.61,2025-05-13,266538.88
4003,622,69384.07,2027-01-21,197154.81
4004,622,11726.38,2028-01-18,185428.43
4005,622,49046.63,2031-08-20,136381.8
4006,622,21455.5,2032-01-03,114926.3
4007,622,9986.3,2032-07-21,104940.0
4008,623,14142.48,2023-10-09,89921.5
4009,623,22109.5,2024-02-29,67812.0
4010,623,19057.31,2025-07-07,48754.69
4011,624,31634.88,2026-07-16,406248.08
4012,624,116119.15,2028-04-01,290128.93
4013,624,41667.66,2028-05-25,248461.27
4014,624,25413.44,2028-06-29,223047.83
4015,624,40866.99,2028-07-06,182180.84
4016,624,27134.25,2028-12-11,155046.59
4017,624,10013.03,2029-09-27,145033.56
4018,625,42348.6,2022-03-21,116901.11
4019,625,7326.59,2022-05-08,109574.52
4020,625,9991.57,2022-05-10,99582.95
4021,625,21348.29,2022-06-16,78234.66
4022,625,14856.47,2022-06-17,63378.19
4023,625,17953.45,2022-09-16,45424.74
4024,625,12738.46,2022-10-11,32686.28
4025,625,4939.48,2022-11-25,27746.8
4026,625,4840.85,2022-12-10,22905.95
4027,625,2046.54,2023-04-14,20859.41
4028,626,32374.35,2022-05-02,268604.42
4029,626,73266.44,2022-05-22,195337.98
4030,626,11026.55,2022-05-24,184311.43
4031,626,11423.95,2023-06-22,172887.48
4032,626,50342.96,2023-09-01,122544.52
4033,626,23305.2,2024-04-07,99239.32
4034,626,29351.58,2024-07-28,69887.74
4035,626,6117.46,2024-10-13,63770.28
4036,626,6283.03,2024-12-11,57487.25
4037,627,35986.74,2023-05-29,111113.89
4038,627,12763.12,2023-06-30,98350.77
4039,627,18174.01,2024-10-22,80176.76
4040,627,14364.89,2024-11-16,65811.87
4041,628,12902.68,2021-08-04,211944.6
4042,628,37770.7,2022-04-27,174173.9
4043,628,26262.99,2022-09-04,147910.91
4044,628,29765.61,2025-01-04,118145.3
4045,628,29496.95,2026-01-26,88648.35
4046,628,15740.82,2026-04-09,72907.53
4047,629,17489.4,2022-06-20,64103.54
4048,629,3651.81,2023-04-25,60451.73
4049,629,14634.69,2023-12-29,45817.04
4050,629,3271.68,2025-07-01,42545.36
4051,629,7927.1,2025-07-21,34618.26
4052,629,8092.93,2026-05-03,26525.33
4053,629,6189.43,2026-07-29,20335.9
4054,629,3655.33,2026-11-28,16680.57
4055,629,1278.14,2027-02-08,15402.43
4056,629,2439.05,2027-09-21,12963.38
4057,630,65014.22,2024-07-12,349859.26
4058,630,31397.49,2025-07-05,318461.77
4059,630,63784.24,2026-01-11,254677.53
4060,630,61121.19,2026-04-17,193556.34
4061,630,18935.24,2027-12-27,174621.1
4062,630,25395.41,2028-02-29,149225.69
4063,630,22388.52,2028-11-09,126837.17
4064,630,36727.07,2029-03-21,90110.1
4065,631,92388.12,2026-08-29,363587.69
4066,631,59655.99,2026-12-24,303931.7
4067,631,45655.8,2027-07-20,258275.9
4068,631,53779.27,2029-04-14,204496.63
4069,631,41095.55,2029-09-22,163401.08
4070,631,20946.47,2031-02-26,142454.61
4071,631,19905.76,2031-03-13,122548.85
4072,632,17183.9,2023-09-08,88003.54
4073,632,25011.27,2023-11-06,62992.27
4074,632,16041.96,2024-04-25,46950.31
4075,632,12240.72,2024-06-30,34709.59
4076,632,9664.82,2024-08-18,25044.77
4077,632,7261.85,2024-09-21,17782.92
4078,633,17438.69,2023-08-03,242023.49
4079,633,22102.42,2023-12-10,219921.07
4080,633,38479.27,2024-03-12,181441.8
4081,633,53202.45,2024-03-12,128239.35
4082,633,30911.85,2024-03-17,97327.5
4083,633,23284.55,2024-04-06,74042.95
4084,633,14060.25,2024-05-04,59982.7
4085,633,14694.55,2024-11-12,45288.15
4086,633,11230.97,2025-02-05,34057.18
4087,633,8097.41,2025-03-23,25959.77
4088,634,1997.69,2026-01-11,10407.47
4089,634,1896.55,2026-10-23,8510.92
4090,634,676.91,2031-06-17,7834.01
4091,635,99871.89,2024-08-22,273376.27
4092,635,78883.82,2025-04-19,194492.45
4093,635,28510.41,2025-07-21,165982.04
4094,635,31211.92,2026-03-17,134770.12
4095,635,20466.44,2026-04-14,114303.68
4096,635,6471.06,2026-04-27,107832.62
4097,636,15424.77,2021-11-30,37039.84
4098,636,5377.28,2022-08-25,31662.56
4099,636,5886.85,2023-08-03,25775.71
4100,636,4594.21,2024-01-16,21181.5
4101,636,3639.17,2024-02-25,17542.33
4102,636,2006.72,2024-07-20,15535.61
4103,636,3157.1,2026-03-23,12378.51
4104,636,844.63,2026-12-06,11533.88
4105,636,1633.29,2027-10-20,9900.59
4106,637,23418.82,2021-07-18,114529.66
4107,637,30554.65,2022-03-03,83975.01
4108,637,18021.9,2024-04-20,65953.11
4109,637,14052.05,2024-06-04,51901.06
4110,637,9737.91,2027-07-09,42163.15
4111,638,16084.51,2025-07-07,89924.54
4112,638,15681.16,2025-10-07,74243.38
4113,638,8900.19,2026-02-01,65343.19
4114,639,10613.47,2025-05-17,138456.41
4115,639,23325.72,2025-10-24,115130.69
4116,639,8555.61,2026-05-14,106575.08
4117,640,22277.76,2021-11-23,65911.32
4118,640,11110.08,2022-02-21,54801.24
4119,640,14337.26,2022-05-30,40463.98
4120,641,11273.43,2022-06-06,125193.18
4121,641,27067.77,2024-06-25,98125.41
4122,641,23364.39,2025-10-21,74761.02
4123,641,17701.24,2026-12-01,57059.78
4124,641,10216.29,2027-01-16,46843.49
4125,641,8565.51,2027-01-23,38277.98
4126,641,3253.99,2028-02-21,35023.99
4127,642,73999.49,2022-02-03,369853.18
4128,642,85443.37,2024-03-11,284409.81
4129,642,16257.59,2027-09-08,268152.22
4130,642,57088.12,2028-05-09,211064.1
4131,642,17124.61,2031-06-09,193939.49
4132,643,57908.09,2025-04-20,397266.88
4133,643,67267.22,2025-06-12,329999.66
4134,643,43558.27,2025-08-05,286441.39
4135,643,54063.13,2025-08-07,232378.26
4136,643,29055.18,2025-08-25,203323.08
4137,643,18158.1,2025-09-25,185164.98
4138,643,45884.79,2025-11-05,139280.19
4139,643,12351.5,2026-01-24,126928.69
4140,644,65589.81,2024-07-23,412459.75
4141,644,32258.73,2025-05-22,380201.02
4142,644,85797.61,2026-04-20,294403.41
4143,644,73344.47,2026-06-14,221058.94
4144,644,37376.57,2027-01-09,183682.37
4145,644,48735.55,2027-01-13,134946.82
4146,645,2815.0,2025-06-14,39987.66
4147,645,8542.44,2025-10-13,31445.22
4148,645,5590.57,2025-11-08,25854.65
4149,645,4607.98,2026-04-06,21246.67
4150,645,2248.81,2027-04-16,18997.86
4151,645,3968.45,2028-06-29,15029.41
4152,645,3238.17,2028-09-15,11791.24
4153,645,3061.35,2029-02-14,8729.89
4154,645,1306.14,2029-04-06,7423.75
4155,645,570.23,2029-05-25,6853.52
4156,646,11296.24,2023-04-27,44286.28
4157,646,6325.29,2023-07-18,37960.99
4158,646,10976.59,2026-12-15,26984.4
4159,646,1717.98,2027-03-19,25266.42
4160,647,52178.66,2024-05-12,196814.03
4161,647,24994.66,2024-06-01,171819.37
4162,647,23077.98,2024-10-12,148741.39
4163,647,39872.77,2024-11-15,108868.62
4164,647,17572.41,2024-11-26,91296.21
4165,648,37664.5,2025-01-06,172311.68
4166,648,15268.86,2025-07-15,157042.82
4167,648,41070.66,2025-09-20,115972.16
4168,648,13523.2,2025-11-10,102448.96
4169,648,6610.87,2026-01-18,95838.09
4170,648,20842.21,2026-04-14,74995.88
4171,648,17744.24,2026-05-24,57251.64
4172,649,63107.6,2022-11-19,213248.09
4173,649,23126.24,2023-02-09,190121.85
4174,649,10622.3,2023-11-21,179499.55
4175,649,30152.59,2024-08-04,149346.96
4176,649,20620.08,2026-02-12,128726.88
4177,649,6722.72,2026-02-19,122004.16
4178,649,31588.38,2026-11-26,90415.78
4179,649,10004.41,2027-02-02,80411.37
4180,650,4195.19,2024-02-17,34060.67
4181,650,8544.1,2024-03-11,25516.57
4182,650,7571.39,2024-07-03,17945.18
4183,651,23758.67,2025-01-27,159635.18
4184,651,23051.17,2025-05-05,136584.01
4185,651,30970.87,2025-11-30,105613.14
4186,651,23141.22,2028-04-19,82471.92
4187,651,20056.18,2028-10-03,62415.74
4188,651,4926.45,2029-03-11,57489.29
4189,652,84981.55,2024-07-10,211254.9
4190,652,19357.8,2024-09-30,191897.1
4191,652,33723.6,2024-10-14,158173.5
4192,652,32595.85,2024-10-21,125577.65
4193,652,15682.13,2025-01-27,109895.52
4194,652,16443.94,2025-04-29,93451.58
4195,652,5211.68,2025-06-06,88239.9
4196,653,40518.43,2023-05-18,124391.13
4197,653,30585.01,2023-08-31,93806.12
4198,653,27052.64,2023-11-06,66753.48
4199,654,7249.47,2025-02-10,76359.52
4200,654,19767.56,2025-05-16,56591.96
4201,654,16916.28,2025-09-30,39675.68
4202,654,7942.45,2026-11-09,31733.23
4203,654,8085.2,2028-02-27,23648.03
4204,654,5136.88,2028-07-18,18511.15
4205,654,3950.31,2029-02-19,14560.84
4206,654,1186.54,2029-11-13,13374.3
4207,654,3603.01,2030-12-18,9771.29
4208,655,52680.69,2021-11-22,396677.2
4209,655,107699.93,2021-11-24,288977.27
4210,655,83291.44,2021-12-01,205685.83
4211,655,44427.3,2022-06-02,161258.53
4212,655,25761.64,2025-09-05,135496.89
4213,655,35276.94,2026-09-20,100219.95
4214,655,13361.42,2026-12-02,86858.53
4215,656,47393.49,2024-12-13,129995.69
4216,656,22697.37,2025-11-10,107298.32
4217,656,25247.62,2029-08-23,82050.7
4218,656,8086.49,2030-01-13,73964.21
4219,656,10240.69,2033-06-05,63723.52
4220,657,37642.04,2022-12-08,442622.21
4221,657,77509.21,2023-01-29,365113.0
4222,657,64410.26,2023-10-30,300702.74
4223,657,80577.13,2024-01-24,220125.61
4224,657,13763.9,2024-05-29,206361.71
4225,657,15445.93,2025-09-15,190915.78
4226,657,55123.17,2026-06-12,135792.61
4227,657,30848.23,2027-07-23,104944.38
4228,657,7484.42,2029-05-21,97459.96
4229,657,5742.92,2029-11-11,91717.04
4230,658,18022.48,2023-09-06,321742.9
4231,658,42522.62,2027-08-03,279220.28
4232,658,65913.31,2031-08-10,213306.97
4233,659,33149.75,2023-11-28,156414.4
4234,659,36156.92,2025-04-16,120257.48
4235,659,23434.39,2025-08-19,96823.09
4236,659,9559.32,2025-09-30,87263.77
4237,659,12663.24,2028-02-18,74600.53
4238,659,10463.59,2028-06-06,64136.94
4239,659,8567.95,2028-09-16,55568.99
4240,659,10698.3,2029-03-21,44870.69
4241,659,8252.71,2029-06-16,36617.98
4242,659,3413.67,2029-09-26,33204.31
4243,660,34826.13,2025-08-31,142801.39
4244,660,35334.41,2026-01-04,107466.98
4245,660,30399.15,2026-03-26,77067.83
4246,660,10304.67,2026-08-13,66763.16
4247,660,8482.63,2027-06-19,58280.53
4248,660,8491.67,2029-01-09,49788.86
4249,661,63887.52,2024-06-13,207550.91
4250,661,24200.07,2024-09-20,183350.84
4251,661,28487.57,2027-12-13,154863.27
4252,662,120629.04,2025-11-11,288472.85
4253,662,53251.9,2026-09-26,235220.95
4254,662,47511.42,2026-11-23,187709.53
4255,662,36963.24,2027-08-11,150746.29
4256,662,18165.32,2030-08-12,132580.97
4257,662,28960.48,2031-06-15,103620.49
4258,662,16971.9,2031-08-24,86648.59
4259,662,15245.21,2033-02-23,71403.38
4260,663,74205.11,2025-02-08,320237.9
4261,663,73279.0,2025-09-02,246958.9
4262,663,42274.71,2026-07-29,204684.19
4263,663,12161.69,2027-08-01,192522.5
4264,663,18470.51,2028-04-14,174051.99
4265,663,42993.96,2028-07-01,131058.03
4266,663,24165.18,2028-11-25,106892.85
4267,664,78239.88,2023-01-21,409426.65
4268,664,54289.12,2023-04-25,355137.53
4269,664,81816.59,2023-07-24,273320.94
4270,664,74201.02,2023-10-02,199119.92
4271,664,34965.12,2023-11-04,164154.8
4272,664,17285.61,2024-08-18,146869.19
4273,664,35578.37,2025-05-15,111290.82
4274,664,13100.11,2026-10-27,98190.71
4275,664,12262.33,2026-11-06,85928.38
4276,665,42596.31,2024-09-26,155593.45
4277,665,11990.36,2025-05-10,143603.09
4278,665,14724.09,2026-06-22,128879.0
4279,665,31489.18,2027-02-14,97389.82
4280,665,25109.6,2028-02-01,72280.22
4281,665,7448.53,2029-09-24,64831.69
4282,665,11773.62,2030-03-22,53058.07
4283,665,12769.64,2030-03-29,40288.43
4284,665,4182.15,2030-05-16,36106.28
4285,666,6497.68,2022-06-30,84681.68
4286,666,10250.97,2023-02-19,74430.71
4287,666,15929.73,2023-04-01,58500.98
4288,666,17133.06,2023-07-04,41367.92
4289,666,8777.92,2025-03-06,32590.0
4290,666,3443.53,2025-12-03,29146.47
4291,666,8239.17,2026-08-18,20907.3
4292,667,645.37,2023-09-14,2805.15
4293,667,448.77,2023-11-29,2356.38
4294,667,506.87,2026-09-05,1849.51
4295,667,466.35,2031-06-06,1383.16
4296,667,245.59,2033-02-08,1137.57
4297,668,84746.2,2022-06-14,375308.92
4298,668,72741.98,2022-06-24,302566.94
4299,668,50903.26,2022-12-15,251663.68
4300,668,22360.64,2024-12-12,229303.04
4301,668,20981.16,2025-04-26,208321.88
4302,668,25247.26,2026-04-15,183074.62
4303,668,33040.42,2026-06-02,150034.2
4304,668,17176.68,2026-12-04,132857.52
4305,669,55334.61,2023-10-11,150587.94
4306,669,22589.98,2023-11-04,127997.96
4307,669,28661.57,2024-03-16,99336.39
4308,669,12220.81,2024-08-04,87115.58
4309,669,25063.57,2025-07-22,62052.01
4310,669,14510.55,2025-08-21,47541.46
4311,670,71535.58,2022-05-05,217793.71
4312,670,45530.8,2023-07-13,172262.91
4313,670,29784.32,2028-10-04,142478.59
4314,670,22786.4,2029-07-07,119692.19
4315,671,94069.13,2024-12-18,241535.71
4316,671,45692.47,2025-02-06,195843.24
4317,671,49421.35,2025-09-29,146421.89
4318,671,41251.0,2027-11-21,105170.89
4319,671,21931.11,2027-12-01,83239.78
4320,671,9721.43,2028-12-11,73518.35
4321,671,16333.03,2032-02-27,57185.32
4322,672,5213.56,2022-09-18,19346.78
4323,672,3248.34,2022-10-18,16098.44
4324,672,3849.19,2022-12-09,12249.25
4325,672,3668.96,2022-12-28,8580.29
4326,672,1566.16,2023-03-21,7014.13
4327,672,1349.14,2023-03-27,5664.99
4328,672,693.6,2023-05-02,4971.39
4329,672,983.41,2023-07-31,3987.98
4330,673,59450.29,2021-09-09,203101.54
4331,673,17678.9,2021-12-20,185422.64
4332,673,19265.39,2022-01-19,166157.25
4333,673,42630.66,2022-02-09,123526.59
4334,673,36175.44,2022-04-19,87351.15
4335,673,13496.34,2022-05-05,73854.81
4336,673,7844.42,2022-06-08,66010.39
4337,674,81360.48,2026-03-30,374039.66
4338,674,47684.53,2026-06-10,326355.13
4339,674,85201.13,2026-07-20,241154.0
4340,674,43139.99,2027-01-27,198014.01
4341,674,12188.52,2027-09-29,185825.49
4342,674,17044.87,2028-02-02,168780.62
4343,674,31789.52,2028-03-01,136991.1
4344,675,139079.9,2024-08-14,360526.13
4345,675,52167.47,2025-01-17,308358.66
4346,675,28983.5,2025-11-15,279375.16
4347,675,20968.39,2025-12-11,258406.77
4348,675,65653.29,2026-03-04,192753.48
4349,675,12326.1,2027-03-01,180427.38
4350,675,20325.43,2027-03-14,160101.95
4351,675,25752.03,2027-04-24,134349.92
4352,676,47112.89,2022-05-10,353443.72
4353,676,22832.62,2022-06-21,330611.1
4354,676,32943.99,2024-02-04,297667.11
4355,676,67977.97,2024-12-02,229689.14
4356,676,62461.84,2025-07-31,167227.3
4357,676,35510.46,2025-10-14,131716.84
4358,676,26198.26,2026-05-25,105518.58
4359,676,16090.42,2026-08-09,89428.16
4360,676,22235.03,2027-01-23,67193.13
4361,676,3842.24,2029-01-07,63350.89
4362,677,38436.31,2024-03-19,229516.08
4363,677,51573.69,2025-05-19,177942.39
4364,677,28010.08,2025-07-02,149932.31
4365,677,15151.97,2026-04-27,134780.34
4366,677,15128.62,2026-10-20,119651.72
4367,677,6075.77,2029-04-08,113575.95
4368,677,14292.57,2030-04-17,99283.38
4369,677,21517.5,2030-12-12,77765.88
4370,677,21592.45,2031-03-04,56173.43
4371,677,9460.27,2031-04-03,46713.16
4372,678,11229.43,2021-12-31,30921.33
4373,678,7209.51,2024-01-13,23711.82
4374,678,5308.55,2025-12-02,18403.27
4375,678,1684.16,2026-08-15,16719.11
4376,678,4460.89,2026-10-19,12258.22
4377,679,59621.12,2021-02-03,149527.76
4378,679,29359.78,2021-05-12,120167.98
4379,679,22473.0,2021-05-18,97694.98
4380,679,13414.79,2021-06-06,84280.19
4381,679,12786.51,2021-07-07,71493.68
4382,679,11042.07,2021-08-17,60451.61
4383,679,4052.97,2021-10-12,56398.64
4384,679,16374.11,2022-01-09,40024.53
4385,680,23280.98,2023-11-22,303691.52
4386,680,24890.52,2024-04-23,278801.0
4387,680,68478.61,2024-05-25,210322.39
4388,681,56625.43,2020-11-30,287860.08
4389,681,48553.72,2021-03-10,239306.36
4390,681,36473.97,2022-04-30,202832.39
4391,681,49777.09,2022-07-24,153055.3
4392,681,12507.04,2023-01-25,140548.26
4393,682,80236.66,2024-10-13,304833.27
4394,682,73585.02,2027-04-19,231248.25
4395,682,61388.9,2027-05-01,169859.35
4396,682,38851.34,2028-12-13,131008.01
4397,682,17399.25,2029-06-12,113608.76
4398,682,6286.16,2030-01-12,107322.6
4399,682,15127.98,2030-10-03,92194.62
4400,682,6126.6,2031-02-25,86068.02
4401,682,19615.42,2032-05-18,66452.6
4402,682,8003.52,2033-10-31,58449.08
4403,683,1002.33,2023-01-05,3807.94
4404,683,282.5,2023-01-09,3525.44
4405,683,348.38,2023-02-08,3177.06
4406,683,796.14,2023-06-18,2380.92
4407,683,297.63,2023-12-11,2083.29
4408,683,420.37,2024-04-15,1662.92
4409,683,271.09,2024-06-17,1391.83
4410,683,125.87,2024-06-23,1265.96
4411,684,38703.73,2026-01-06,356138.15
4412,684,70760.62,2026-03-21,285377.53
4413,684,38733.59,2026-12-20,246643.94
4414,684,73130.98,2031-02-07,173512.96
4415,684,41691.12,2031-10-01,131821.84
4416,685,4071.15,2025-09-10,11836.96
4417,685,942.59,2026-04-25,10894.37
4418,685,607.99,2029-09-27,10286.38
4419,685,2866.8,2029-12-03,7419.58
4420,685,487.86,2030-05-13,6931.72
4421,685,735.93,2031-01-19,6195.79
4422,685,1757.68,2031-03-11,4438.11
4423,685,1062.27,2031-03-23,3375.84
4424,685,487.34,2032-12-04,2888.5
4425,685,611.79,2033-02-19,2276.71
4426,686,22164.01,2022-05-07,202508.49
4427,686,33435.15,2027-10-12,169073.34
4428,686,34708.01,2028-05-31,134365.33
4429,686,10905.71,2028-06-26,123459.62
4430,686,18046.8,2028-12-22,105412.82
4431,687,4762.28,2024-08-20,32208.06
4432,687,4983.3,2025-09-06,27224.76
4433,687,2295.99,2025-12-28,24928.77
4434,687,3108.21,2027-01-19,21820.56
4435,687,4688.63,2029-02-01,17131.93
4436,687,3349.05,2029-05-01,13782.88
4437,687,3123.81,2030-04-08,10659.07
4438,688,54037.56,2024-10-07,201261.17
4439,688,35534.97,2025-08-08,165726.2
4440,688,34647.1,2025-11-09,131079.1
4441,688,25777.46,2026-06-03,105301.64
4442,688,9692.76,2026-08-30,95608.88
4443,689,6309.15,2020-12-13,61158.22
4444,689,15500.92,2020-12-19,45657.3
4445,689,11846.29,2021-03-30,33811.01
4446,689,7632.83,2021-05-19,26178.18
4447,689,7808.26,2021-05-25,18369.92
4448,689,4006.07,2022-02-23,14363.85
4449,689,1026.02,2022-05-08,13337.83
4450,689,3611.09,2022-06-30,9726.74
4451,689,2388.62,2022-07-18,7338.12
4452,690,23937.91,2022-06-17,165410.32
4453,690,47293.46,2022-08-14,118116.86
4454,690,30062.64,2023-05-19,88054.22
4455,690,19477.39,2023-09-19,68576.83
4456,691,21711.94,2024-07-14,101186.75
4457,691,28777.87,2024-12-12,72408.88
4458,691,9749.02,2026-03-24,62659.86
4459,691,7419.27,2027-04-05,55240.59
4460,691,7097.97,2029-02-24,48142.62
4461,692,34459.13,2021-12-26,142054.38
4462,692,32669.69,2022-04-08,109384.69
4463,692,25508.82,2022-06-02,83875.87
